title,label
국대떡볶이 대표 가맹점주 불쌍 매출 올려달라 구매 독려,0
문 대통령·조국 장관 공개 비판 국대떡볶이 대표 논란네티즌 엇갈린 반,-1
정치 성향도 오너리스크 김상현 국대떡볶이 대표 논란 가중,-1
픽뉴스 국대떡볶이·유시민,0
가장 환호한 기사 文은 공산주의자 국대떡볶이 대표 발언,0
김상현 문재인공산주의자 공개 발언 국대떡볶이 매출 최대 42 상승,0
쿠키영상 국대떡볶이 김상현 대표 문재인은 공산주의자” 비판불매운동,-1
국대떡볶이 김상현 오너리스크 되나정치적 발언 그 양날의 검,-1
누리꾼 톡 국대떡볶이 김상현 대표 文대통령 대북정책 비판,0
국대떡볶이 대표 노점상 신화→ 정권 비판 주역,0
국대떡볶이 대표 문재인은 공산주의자성경에 반하기 때문” 궤변 논란,-1
국대떡볶이 대표 가맹점 점주 동의되지 않은 상태가서 팔아달라,0
정권 비판한 떡볶이 대표 대한민국 정체성 지키고 싶을 뿐,0
1일1국대떡볶이’ 지지자들 배달 앱 품절사태→민심 반영 주장,0
문재인은 공산주의자이정훈 강연 듣고 잘못된 신앙 발견 극우 정치·신앙,0
국대떡볶이 대표 신영복은 거짓전향 못된 사회주의 박살내자,0
국대떡볶이 대표 대통령이 나라 정체성 바꾸려한다” 강경 발언 지속,0
고발뉴스 브리핑 101 신문을 통해 알게 된 이야기,0
김상현 국대떡볶이 대표 정부 비판 악마화 하는 건 모순”,0
공산주의자 발언’ 논란 국대떡볶이 대표 이길 때까지 가자”,-1
국감현장김진태 차액가맹금 공개 중지하라고개 숙인 조성욱 검토하겠다,0
국감현장튀어야 산다 국감장에 등장한 떡볶이왜,0
뉴스웨이TV김진태 이게 그 유명한 국대떡볶이”국감장에는 왜,0
사진국정감사에 등장한 떡볶이,0
연합뉴스 이 시각 헤드라인  2000,0
2019국감정무위 일감몰아주기 규제·차액가맹금 공개 논란,-1
2019 국감 조성욱 공정위원장 일감몰아주기 중견기업·기술유용도 감시 강,0
조국 사태 여파 재계로 전방위 확산,-1
포토뒷담화 最古 논란 금속활자떡볶이가 국감장에 등장한 사연은,-1
이해찬 대표 정쟁의 장으로 변질초월회 불참,0
조국 사태 여파 재계로 전방위 확산,-1
포토뒷담화 最古 논란 금속활자떡볶이가 국감장에 등장한 사연은,-1
이해찬 대표 정쟁의 장으로 변질초월회 불참,0
떡볶이도 이념 따지는 판국에 문 대통령 각자 목소리 내 준 국민에 감사,0
대기업 일감 몰아주기 엄정 제재독과점 남발·기술 유용 집중감시2019 국,0
떡볶이 재료 정보까지 정부가 알고 싶은가프랜차이즈 원가 공개 강행에 질,0
국정감사 2주째조국·패스트트랙 수사 검찰 놓고 공방종합,0
2019국감野 대형 유통사 조국 일가 탐욕 채우듯 을 착취,0
여의도 막전막후 조국 법무부 장관 찬반 여론광장서 격돌,0
2019 국정감사 조성욱 공정위원장 무차별 질문 공세에도 차분,0
2019 국감 복합쇼핑몰부터 가맹사업법까지공정위 전방위 질타,0
영상 국대떡볶이 김상현 대표 사회주의 기독교계에도 팽배”,0
文은 공산주의자 국대떡볶이 대표 고발당해더욱 일어날 것,0
인터뷰 정은정 국대떡볶이 대표 논란가맹점주 이끄는 대표 정체성 잊지,-1
순간포착국대떡볶이 대표 가루 될 준비됐다”,0
우리가 지켜주자 일베 영웅된 국대떡볶이,-1
매출 감소는 없었다국대 떡볶이 논란 뒤 10곳 돌아보니,-1
TF비즈토크 김상현 대표 막말 논란 국대떡볶이 매출은 웃는다,-1
행동하는 자유시민 톡톡 양파까기 토크쇼 열어국대떡볶이 대표도 참여,0
SNS 세상 국대떡볶이 대표 정치글에 업주 나라 걱정전에 가게 걱정 좀,0
인터뷰 정은정 국대떡볶이 대표 논란가맹점주 이끄는 대표 정체성 잊지,-1
문재인은 공산주의자 글 국대떡볶이 대표 경찰에 고발,0
순간포착국대떡볶이 대표 가루 될 준비됐다”,0
우리가 지켜주자 일베 영웅된 국대떡볶이,-1
매출 감소는 없었다국대 떡볶이 논란 뒤 10곳 돌아보니,-1
TF비즈토크 김상현 대표 막말 논란 국대떡볶이 매출은 웃는다,-1
행동하는 자유시민 톡톡 양파까기 토크쇼 열어국대떡볶이 대표도 참여,0
SNS 세상 국대떡볶이 대표 정치글에 업주 나라 걱정전에 가게 걱정 좀,0
악동 인터뷰 김상현 국대떡볶이 대표 국가 정체성 지키자는 목소리,0
국대떡볶이 김상현 대표 文은 공산주의자 북조선편,0
문재인은 공산주의자’ 비난 국대떡볶이 대표 고발당해,0
우리가 지켜주자 일베 영웅된 국대떡볶이,-1
매출 감소는 없었다국대 떡볶이 논란 뒤 10곳 돌아보니,-1
TF비즈토크 김상현 대표 막말 논란 국대떡볶이 매출은 웃는다,-1
행동하는 자유시민 톡톡 양파까기 토크쇼 열어국대떡볶이 대표도 참여,0
SNS 세상 국대떡볶이 대표 정치글에 업주 나라 걱정전에 가게 걱정 좀,0
악동 인터뷰 김상현 국대떡볶이 대표 국가 정체성 지키자는 목소리,0
국대떡볶이 김상현 대표 文은 공산주의자 북조선편,0
국대떡볶이 대표 文은 공산주의자 더 퍼졌으면얼마든지 덤벼라헉스,0
국대떡볶이 대표 문대통령·조국 저격에 매출 늘어김재원 의원 인증샷,0
행동하는 자유시민 톡톡 양파까기 토크쇼 열어국대떡볶이 대표도 참여,0
문재인은 공산주의자 비난한 김상현 국대떡볶이 대표 고발,0
SNS 세상 국대떡볶이 대표 정치글에 업주 나라 걱정전에 가게 걱정 좀,0
文대통령 공개 비판한 국대떡볶이 구매 운동에 한국당 의원도 동참,0
악동 인터뷰 김상현 국대떡볶이 대표 국가 정체성 지키자는 목소리,0
국대떡볶이 김상현 대표 文은 공산주의자 북조선편,0
국대떡볶이 대표 文은 공산주의자 더 퍼졌으면얼마든지 덤벼라헉스,0
국대떡볶이 대표 문대통령·조국 저격에 매출 늘어김재원 의원 인증샷,0
공산주의자 문재인 몰아내야국대떡볶이로 본 오너리스크,-1
국대떡볶이 김상현 대표 과격 발언에도 매출 오르는 까닭,0
악동 인터뷰 김상현 국대떡볶이 대표 국가 정체성 지키자는 목소리,0
문재인은 공산주의자 국대떡볶이 대표 경찰 고발당해,0
문 대통령은 공산주의자 국대떡볶이 대표 파문일베 지원사격,-1
국대떡볶이 김상현 대표 文은 공산주의자 북조선편,0
국대떡볶이 대표 文은 공산주의자 더 퍼졌으면얼마든지 덤벼라헉스,0
국대떡볶이 대표 문대통령·조국 저격에 매출 늘어김재원 의원 인증샷,0
공산주의자 문재인 몰아내야국대떡볶이로 본 오너리스크,-1
국대떡볶이 김상현 대표 과격 발언에도 매출 오르는 까닭,0
불매운동 vs 친구신청 조국 비판 국대떡볶이 대표 논란 일파만파,-1
Pick 文 비판 국대떡볶이 논란에 불매 운동 vs 구매 인증,-1
국대떡볶이 대표 문대통령·조국 저격에 매출 늘어김재원 의원 인증샷,0
국대떡볶이 김상현 대표 문 대통령은 북조선 편공산주의자 몰아내야,0
문재인은 공산주의자 비난 글 올린 국대떡볶이 대표 경찰에 고발,0
공산주의자 문재인 몰아내야국대떡볶이로 본 오너리스크,-1
국대떡볶이 김상현 대표 과격 발언에도 매출 오르는 까닭,0
국대떡볶이 대표 文 공산주의···싸우다 죽겠다 文정부 비난,0
불매운동 vs 친구신청 조국 비판 국대떡볶이 대표 논란 일파만파,-1
Pick 文 비판 국대떡볶이 논란에 불매 운동 vs 구매 인증,-1
비하인드 뉴스 국대떡볶이 대표 발언 논란한국당·일베는 응원,-1
이영진 칼럼 국대떡볶이,0
비하인드 뉴스 국대떡볶이 대표 발언 논란한국당·일베는 응원,-1
문재인·조국 비난’ 국대떡볶이 대표 경찰에 고발당해,0
이영진 칼럼 국대떡볶이,0
국대떡볶이 둘러싼 보수진보 힘겨루기,0
국대떡볶이 대표의 사상의 자유 가맹점주는 어떡하죠,0
일베 인증 명소된 국대떡볶이,-1
국대떡볶이 대표 어쩌다 일베의 영웅 됐을까,-1
현 정권 극단적 비판 국대떡볶이 대표에 점주들 가게 걱정 좀,0
일베 국대떡볶이 사수 나섰다,-1
국대떡볶이 김상현 대표 매출 늘어 격려 전화 압도적”,0
고발당한 김상현 국대떡볶이 대표나는 가루가 될 준비가 됐다,0
현 정권 극단적 비판 국대떡볶이 대표에 점주들 가게 걱정 좀,0
일베 국대떡볶이 사수 나섰다,-1
국대떡볶이 김상현 대표 매출 늘어 격려 전화 압도적”,0
김상현 국대떡볶이 대표 대통령이 나라 정체성 바꾸려 해 주장,0
우리가 지켜주자 일베에서도 지지한 국대떡볶이 매출 상승,-1
국대떡볶이 김상현 대표 긴급대응반 만들어 점주님들과 대화”,0
대표가 대통령 맹비난한 국대떡볶이 운명은,0
국대떡볶이 대표 文은 공산주의자윤서인 먹방 가야겠다 지지 댓글,0
이언주도 국대떡볶이 감싸기극우 비난 기가 막혀,0
국대떡볶이 대표 文은 공산주의자윤서인 먹방 가야겠다 지지 댓글,0
이언주도 국대떡볶이 감싸기극우 비난 기가 막혀,0
오늘의 키워드 국대떡볶이 대표 문재인은 공산주의자코링크는 조국꺼”,0
일베 국대떡볶이 인증먹어서 응원하자”,-1
뉴스리듬국대떡볶이 대표 막말 가맹점에 실질적 피해,-1
일간베스트에서 수호 중인 국대떡볶이의 근황 매출 상승,0
김상현 국대떡볶이 대표 막말로 노이즈 마케팅,0
명예훼손 고발당한 국대떡볶이 대표 김상현 문재인은 공산주의자 발언 ,0
국대떡볶이 논란에 가맹점주 걱정한 황교익 오지랖 넓었다,-1
토크쇼에서 발언하는 김상현 국대떡볶이 대표,0
일베·한국당 지지 얻은 국대떡볶이’매출 소폭 상승,-1
대표 극우 발언 국대떡볶이 논란한국당 김재원 25인분 사먹었다,-1
명예훼손 고발당한 국대떡볶이 대표 김상현 문재인은 공산주의자 발언 ,0
국대떡볶이 논란에 가맹점주 걱정한 황교익 오지랖 넓었다,-1
토크쇼에서 발언하는 김상현 국대떡볶이 대표,0
이언주 국대떡볶이가 극우 기가 막힌다,0
문재인은 공산주의자 글 올린 국대떡볶이 대표 고발,0
국대떡볶이 지지 윤서인 조국 패러디SNS에 생일 케이크 사진,0
국대떡볶이 대표 논란 발언 이후 매출 늘어감옥 가야 한다면 가겠다,-1
문 대통령·조국 장관 공개 비판 국대떡볶이 김상현 대표 매출 올랐다,0
유니클로 이어 일베’ 구매 인증 쏟아진 국대떡볶이,-1
문재인은 공산주의자 글 올린 국대떡볶이 대표 고발,0
국대떡볶이 지지 윤서인 조국 패러디SNS에 생일 케이크 사진,0
文은 공산주의자 비난한 국대떡볶이 대표 일베서 지지 인증글 이어져,-1
핫 키워드 국대떡볶이,0
국대떡볶이 대표 논란 발언 이후 매출 늘어감옥 가야 한다면 가겠다,-1
문 대통령·조국 장관 공개 비판 국대떡볶이 김상현 대표 매출 올랐다,0
文 공산주의자 말한 국대떡볶이 CEO명예훼손 처벌받을 가능성은,0
국대떡볶이 대표 논란으로 본 닫힌 사회와 열린사회,-1
국대떡볶이 대표 문 대통령·조국 장관 공개 비판에 온라인 시끌시끌,0
국대떡볶이 정권 비난에 일베 동참 애국 먹방,-1
한국당 김진태·김재원 먹방 인증한 국대떡볶이 김상현 매출 77↑,0
文 공산주의자 말한 국대떡볶이 CEO명예훼손 처벌받을 가능성은,0
김상현 국대떡볶이 대표 매출 올랐다일베자유한국당 지지 때문,-1
국대떡볶이 대표 논란으로 본 닫힌 사회와 열린사회,-1
국대떡볶이 대표 문 대통령·조국 장관 공개 비판에 온라인 시끌시끌,0
국대떡볶이 누리집 결국 서버 다운누리꾼들 관심이 집중된 현상,0
일베 국대떡볶이만 먹을 것文 정부 비판 김상현 대표 지원사격,-1
국대떡볶이 대표 뚜렷하게 드러낸 소신들끓는 민심,0
文대통령 비판 의견 왜 악마화하나 국대떡볶이 대표 분통,0
명예훼손으로 처벌 받게 될까文 공산주의자 발언 국대떡볶이,0
김상현 대표 노이즈 마케팅 통했나국대떡볶이 매출 42증가,1
국대떡볶이 대표 뚜렷하게 드러낸 소신들끓는 민심,0
국대떡볶이 누리꾼들 관심 집중누리집 결국 서버 다운,0
文대통령 비판 의견 왜 악마화하나 국대떡볶이 대표 분통,0
국대떡볶이 대표가 문재인·조국 비판 후 벌어졌다고 밝힌 일,0
김상현 국대떡볶이 대표 ＃문재인은공산주의자나한테 덤벼라”,0
국대떡볶이 대표 문재인은 공산주의자 조국은 중국 공산당 돈 받아,0
김진태 국대떡볶이 인증샷 엄지 척···김상현 대표 매출 급증 더욱 이,0
기자수첩국대떡볶이 대표 소신 발언용기 어디서 나왔나,0
청년 창업신화→오너리스크 위기의 국대떡볶이,-1
포토 행동하는자유시민 토크콘서트 참석한 김상현 국대떡볶이 대표,0
국대떡볶이 대표 논란 업주 영업 차질 호소누리꾼 갑론을박,-1
국대떡볶이 대표 문재인 공산주의자 여론 분열 불매 vs 지지,-1
서버 다운까지 된 국대떡볶이 누리집누리꾼들 관심이 집중돼,0
문재인 공산주의자”발언 국대떡볶이 대표 얼마든지 덤벼라”,0
국대떡볶이 김상현 대표 문재인 비난 소신VS불매운동 반응 극과 극,-1
文은 북조선편” 발언 국대떡볶이 대표 사과 안 해친구 신청 넘쳐”,0
한쪽선 응원 한쪽선 불매운동 부글부글 끓는 국대떡볶이,-1
밑줄 쫙먹어서 응원해요 국대떡볶이 대표와 일베,-1
밑줄 쫙먹어서 응원해요 국대떡볶이 대표와 일베,-1
국대떡볶이 대표 文은 공산주의자→난 잘못한 거 없어,0
나경원 국대떡볶이 대표 비판여론은 극렬 세력의 집단적 린치”,0
유시민하태경 송일국 부인 국대떡볶이 이국종,0
오너리스크’에 여전히 취약한 호식이방지법’,-1
팔로우 요청 쇄도에 국대떡볶이 CEO가 남긴 말여성분이면 더 좋습니다,0
코링크는 조국꺼 文은 공산주의자 국대떡볶이 김상현 가루 될 준비 됐다,0
김상현 국대떡볶이 대표 문제 된다면 고소해,-1
